"i","asc1","desc1","asc2","desc2","pol1","pol2","dem1","dem2","tran12","tran21","lambda1","mu1","p"
3910,0.0538149775646668,0.0497325283513786,0.00227431115906276,0.0097878976331209,0.0024401958581422,0.0181801451095591,0.00952150373296056,0.0214716468161952,0.00501717613235879,1.6590554093576e-08,0.030078251172077,0.00471789801930127,-213.114873964196
3534,0.0486359416133125,0.0564855552527083,0.0163252772551911,0.00418858771050521,0.000101228512007971,0.0255983522807886,0.00671857271455134,0.0396544507407016,0.00325831338340173,2.16242727081738e-08,0.02121476128916,7.26033842832235e-05,-210.462389467659
3740,0.0231780764104296,0.0594384804392276,0.0245051578303093,0.0290103301640407,0.000964672930850979,0.0259248164901249,0.00693724069494469,0.037691704307759,0.00596572766783302,1.59535450303328e-08,0.0247495311143172,0.00387733117453594,-209.368566842669
3992,0.0414735477704793,0.0227279027137633,0.0586241444664871,0.00665776218275837,0.00293040387214724,0.0343914088842969,0.00576276720805633,0.014644221684291,0.00843609019239515,1.94433202389654e-08,0.0209666522251661,0.00719888698746115,-211.094847943951
2595,0.0591475023555105,0.011072806547044,0.0687763463605317,0.00178634652610722,0.00283286063142999,0.0152385031387215,0.00413753691049076,0.0297476738694199,0.00719190616045463,3.02763710111284e-08,0.031614854476907,0.020130692554508,-213.251937724375
4449,0.0344211973279766,0.0126970712382571,0.0236168992083218,0.0299978397453081,0.00462148064191183,0.0439364391149212,0.00297835041686663,0.027495775525905,0.00355330776992916,4.67931256272794e-08,0.0196305450469022,6.77194355830266e-05,-213.94994316414
3773,0.0422123063201383,0.0569972102873312,0.0384820186376875,0.00766716950587153,0.00459135378270164,0.0205527156371302,0.0103799072427902,0.0229256859666437,0.0106355484404729,5.58377080326599e-08,0.0216449121118239,0.00252860805700443,-213.02003754883
2962,0.0591360253961976,0.0366735684798136,0.00404677204639794,0.0458862677631553,0.00261489129110426,0.0136836017169802,0.0129408337899833,0.0188967981793137,0.00411441744534783,3.08197589069553e-09,0.0250926181276525,0.00343457376079353,-214.314042865035
4039,0.0217013847757704,0.0909995593999552,0.0273095682479413,0.0476761653394778,0.00249492072146986,0.0146457840194058,0.00923876408435331,0.0238333991655228,0.00677019838827205,4.93439392089101e-08,0.0207340315825785,0.00097124753297302,-212.586086674344
3916,0.0376791387383816,0.0278576414886076,0.0392998203842686,0.0222063111038079,0.000699886791548205,0.0377337518432552,0.00818807307107998,0.0308806986682669,0.0043289807295401,4.25524106928477e-08,0.0260073204846429,0.00118538588349266,-209.570009118868
4870,0.0316770155949891,0.0451530637562187,0.0712808403817357,0.00858655558875362,0.00311720282835035,0.0336891985801233,0.0041402911102202,0.0206726119629198,0.00536178653180163,5.07290712167325e-08,0.0363545496334322,0.0183284203609262,-213.808926665447
4652,0.0468170185552464,0.0355330372368272,0.0266825762890553,0.0612818879658138,0.00442914612665062,0.031519442833849,0.00363963506734145,0.0489802244395953,0.00522422127559934,2.15921625398898e-08,0.0266246282118434,0.0139767228410045,-215.323906386961
3780,0.0423282556465868,0.0753453808447535,0.0611652061195569,0.00285408425154185,0.00154426230979199,0.0191313686808598,0.00521242424468577,0.0334269742705733,0.00447964226805296,5.8133571370048e-08,0.0181556038815344,0.00268395467574872,-212.064253140435
2996,0.0565791082252804,0.0332032392465975,0.0542948492185995,0.012254212737499,0.000821708932036392,0.0450088716698458,0.00822333766915865,0.0440834211603348,0.00837286565032838,1.45553295386704e-08,0.0263390854344419,0.00685754374358338,-212.058650010415
3418,0.0458476059990004,0.0516581254216562,0.00451412112564445,0.031911005831281,0.00312560785747376,0.0294639920467643,0.00530315001383804,0.0594585126864873,0.00804927248205936,2.84603683707991e-08,0.0202495132029847,0.00206456209403965,-213.064302975131
3446,0.017007418567917,0.038142507217455,0.0665417063441626,0.0167105187134581,0.0056885708716855,0.0300837761009617,0.00339640718325387,0.0381370612352629,0.00590989965370168,4.15835937739887e-08,0.0321569816129335,0.013694652229051,-215.538780460585
4254,0.060379116583291,0.0226806092211114,0.0929365951648703,0.00512666340798195,0.00549140002725873,0.0189357025111573,0.00503505444887896,0.0338284270159305,0.00770471931022958,3.54792356896915e-08,0.0255707320569671,0.00819427244138828,-212.675823495058
3793,0.0698533829194582,0.0493191611666731,0.0536553934904376,0.0170065948762932,0.000827641043453076,0.0469480352760471,0.00791856770813879,0.0201679577774446,0.00455547041202948,5.46930710661786e-08,0.0228415658967093,0.000878224834906837,-210.810114780544
3367,0.0322139511773417,0.067890907422571,0.0249116943822236,0.0239155127159914,0.00123253500636602,0.0348175003357636,0.00330181357389511,0.0241807687059081,0.00541827016668678,1.98335516085164e-08,0.0219639545317986,0.00133396648830071,-209.318429144735
4661,0.0478651592929684,0.0448345214917692,0.0646791338429321,0.0104872223473213,0.000647169085943436,0.0269662084059538,0.00824754082548422,0.0146113455130877,0.0040430599050301,2.35699157381784e-08,0.0246292763496894,0.000585850535266982,-209.763102340728
4981,0.0346924820640885,0.0601434967309508,0.032120056162006,0.0153509575541966,0.00197737894285629,0.0135224704281358,0.00794093491901115,0.00921536065021775,0.00797576016963517,5.65060123922572e-09,0.0226784745004596,0.0012316678926591,-209.624352003775
4323,0.0436904056033102,0.0171819441962753,0.0196704742986582,0.00140740469420004,0.00328109011386873,0.0312856491212747,0.00426234397509706,0.00554169504915309,0.00312692073297627,5.53920582407217e-08,0.0258151964074009,0.0140244982269273,-214.703913162613
3319,0.0487121377417888,0.0364369021650459,0.0129573135615789,0.0170935924699245,0.00176227667354099,0.0202946506583115,0.00598232501210506,0.0242785565033101,0.00685950119280588,9.77813739342965e-09,0.0203066649134166,0.00198581093713215,-207.413702970956
2773,0.0317581565831751,0.0217758167656242,0.0224093647011004,0.0246760902757608,0.000482280707894001,0.0373915466027159,0.00609669866784458,0.0272890621420822,0.00897887592064035,7.78894136906165e-09,0.0208894380104422,0.00385024265539626,-210.998175846816
3729,0.0539378448828285,0.0408101687207773,0.0588765764695948,0.00457186156104806,0.000808151547373903,0.0176781910095717,0.00637696638391038,0.00378101835860837,0.00569538734546848,5.33178782038401e-08,0.0203375691830173,0.0037988641283654,-211.242019280296
3396,0.0161441970617076,0.0588819887179962,0.0208676892545478,0.0326359329260061,0.00135973887593788,0.038643852552558,0.00704135668902096,0.0409642424692813,0.00742809558202672,2.65859091105676e-08,0.0294460432501804,0.00527680888357205,-212.100351206871
4873,0.0432968748926378,0.0399644852686683,0.0186699853279162,0.0137652470931119,0.00527783226613265,0.0280478279195967,0.00501191418225968,0.0228839635446699,0.00926777100100975,5.18393351667319e-08,0.0160227120027159,0.00864860190485227,-215.573071973982
3362,0.0349763433718283,0.0701409990314284,0.0208064920194803,0.0112874014967729,0.00123832181232769,0.0296177027125783,0.00586486083174095,0.0172641374920194,0.00703918711579349,3.0973222423478e-08,0.0190798413658176,0.000331990909626329,-208.862470101556
3229,0.0627011132357558,0.0156736317105124,0.0357096632384739,0.00386775076246365,0.000201991865249071,0.0251043194854277,0.0077877234007883,0.0224176138391733,0.00400805599826003,1.2170831201622e-09,0.0258086542797141,0.000930070705318421,-208.240238124283
4961,0.0373886059588355,0.0567867644346034,0.0351917575422946,0.0155771261982375,0.00448577079619126,0.0147515683965226,0.00491411906771477,0.021914990556784,0.00509672088264455,3.45259244402234e-08,0.0282948611230758,0.0154116199296002,-211.572324276905
3951,0.0326301936383103,0.0346441869217287,0.0375784651304137,0.00769850961311831,0.00519023177963439,0.0236429569206029,0.00587802189996257,0.00744340380165539,0.00404842607024849,3.13142843005795e-10,0.021013506910325,0.000618119815563476,-209.690068182467
4983,0.0303565619299653,0.0444269832917627,0.0408527392337995,0.0150273457316241,0.00129443258239366,0.0475775829473356,0.00603362010046302,0.042365646557109,0.00783732833523176,1.45018682071269e-08,0.0217362042951622,0.00530825835549981,-211.425701388603
4548,0.0616261154879721,0.058683667966251,0.045410897590608,0.0211389860802591,0.00211153597667847,0.0248235596754327,0.00466933793690516,0.030212763145526,0.00808452389614222,4.88887126858594e-08,0.0240133134819549,0.00387825579651112,-210.831563772285
3861,0.0620707694985281,0.0436083026335173,0.0464625011824946,0.00658258802123977,0.00229417975284081,0.0243990413370189,0.00626032348169924,0.0469366468459946,0.00557096630760488,5.042447723671e-08,0.0242012491048391,0.00454561979448963,-209.650451440181
4829,0.0241347652212329,0.0339962980736181,0.045873170015261,0.01852479544218,0.00202482144452436,0.0184273703357332,0.00969027446881994,0.0559404848536684,0.00931830523050467,4.81881497345264e-08,0.0227445379102869,0.00570050337458821,-214.218028049067
3100,0.0206042665679182,0.0587692191931774,0.00594133787401952,0.00696471911888156,0.00276047131702515,0.0159435423226297,0.00440541936719367,0.0234653054282183,0.00348610632354225,1.85448008793169e-08,0.0159678281004009,0.00303865342775389,-211.386207824779
3243,0.0749849817104036,0.0399977569162735,0.00812861248086993,0.00105841471451274,0.00490739808027318,0.0213634763610162,0.00259345579111323,0.00509084645695129,0.0063148123629922,1.37822933381524e-08,0.0167187432972341,0.000135907464228793,-213.080163925972
2659,0.0573822443724688,0.0328532182675741,0.0137880150326144,0.00230142105964219,0.00111093584077539,0.0113110859162731,0.00779852218316592,0.0181460400577611,0.00409533477941812,1.1407337769773e-08,0.0231480110565434,0.00959817042998031,-211.006355067073
4078,0.0564152017356203,0.0392799880392597,0.0134118326958384,0.010506365036219,0.00232694839224831,0.0245891947582297,0.00707516628621036,0.0122578813184963,0.00452263743471401,2.42348129088207e-08,0.0195663103783843,0.00132648775783745,-209.087751502486
2732,0.0438406814468623,0.00411903071705416,0.0108536208981555,0.0351895855235978,0.00110122770840977,0.0141569683438691,0.00568822590751496,0.0300829258393664,0.00385096080868361,9.57686617870545e-09,0.0170143703561011,1.4485351405843e-05,-208.599249851784
3963,0.0477669281351163,0.0343873920012709,0.0239662682810657,0.0307953300769879,0.00322665791904808,0.0476389167546011,0.00529879823512563,0.0105458679702144,0.00431046914222055,1.39411856360637e-08,0.0165571735947354,0.0138471920559966,-219.210824498038
3095,0.0299634174358516,0.0312515813354929,0.0346117773570057,0.0362469788385213,0.00123548415346366,0.00909556391095817,0.0032909348920051,0.0296471536519853,0.00492742937184556,5.55966672074256e-08,0.0209100084128697,0.000357208273780197,-209.972959513804
4775,0.0184941161113426,0.0467987955795322,0.0131876854107088,0.0162294425309033,0.00159907536500582,0.0181623486675524,0.00198368694183178,0.0265533164712286,0.00607419056604489,6.01450574863682e-08,0.0254754264649917,0.00881505583736838,-212.557184071304
3587,0.0174086997098021,0.0424083466111745,0.0584995034628737,0.0214812498928012,0.0011537123993706,0.032386335294155,0.00457017159362049,0.0118499962720707,0.00317537330617788,2.50127426375807e-08,0.0165562947710716,0.000123557320034408,-211.213354668959
2833,0.00960674492965812,0.0445168845663056,0.00985818852156039,0.037717319394814,0.000845531433998923,0.0404017256836143,0.00443703002775916,0.00655292029663523,0.00437050890528027,1.48415630168128e-09,0.0229266446364032,0.00744004600019657,-213.590960931172
4357,0.0628675877356121,0.036205279829616,0.0133754214616154,0.0152972924554617,0.000744905061595125,0.0309407622538936,0.00503359560873281,0.00913731938487853,0.00788095455207085,2.96639784136e-08,0.0186917821738647,0.00817824024182485,-213.090564102904
3895,0.0531372899772021,0.00493080862225154,0.0750091662011594,0.00327865963899635,0.0048234668587517,0.00808912334905,0.00529489265761232,0.0297539776616091,0.0034478017357917,1.25527676052493e-08,0.0206117706515482,0.0051918280645853,-212.890319633498
3040,0.0161575791256939,0.0510176181163821,0.00690627480255147,0.00515531694052026,0.000870956958109324,0.0305049440561125,0.00313453542035566,0.0267149969006931,0.00260767980800301,6.82785139132466e-09,0.018556276876871,0.0016637353183701,-212.035336074656
3631,0.0271894546977549,0.0380169985714664,0.0419297013318604,0.0452885992812183,0.00389891129070961,0.0123970626920795,0.00777612594226061,0.0317918209530772,0.00283058165009507,5.30685926712189e-08,0.0230868244402719,0.00235074723125967,-215.106168140844
2868,0.0358833344258807,0.0213613719188189,0.0196841519806894,0.0186117368751199,0.00127796150331609,0.0172588928278851,0.00467748814316565,0.030622884093457,0.00458663221527175,2.20736306210873e-08,0.0169654196615255,0.00127773165388391,-207.536418410453
4289,0.0587076421489789,0.0192806539121484,0.0254777227671025,0.0132616308417515,0.000559118458133924,0.0356514314620549,0.00688062912409052,0.0164125506839273,0.00380738300857367,2.8693173750435e-08,0.0173272477308943,0.00147933103638357,-207.804567023556
3800,0.0445749202442058,0.0110092209342279,0.0432991659140813,0.0124132273768999,0.00167171234651997,0.0268221856370361,0.00553501096143641,0.0242091301692795,0.00587892459299712,9.14862609102554e-09,0.0245187998300077,0.00817463327761682,-210.168839101348
4196,0.0724010420312681,0.00405230863831799,0.04339854450314,0.00710124119703326,0.000254883371814366,0.0399470864448606,0.00560046918285117,0.0279750134001531,0.00367116178722685,2.6852075624304e-08,0.0219483480151875,0.00608904124929675,-213.432422072527
3497,0.0477221407548576,0.0381981098193526,0.119062022524082,0.0124610675204369,0.00432210644166007,0.026819498223579,0.00317259992489471,0.00659104116886403,0.00629404098405249,3.04054268729858e-08,0.0184931323600469,0.00179249683203483,-218.821499497602
3737,0.0307492538716026,0.0369174207693004,0.0071197263422851,0.049635582403263,0.00023812466160038,0.0102844403248493,0.00974695992187073,0.040373883530904,0.00298993649263775,4.88946866652815e-08,0.014535225435163,0.00122337727921508,-213.939584389298
4734,0.0458966793801969,0.000213063192867486,0.03363279306969,0.0114250311819581,0.00094443341618769,0.0515781999567421,0.00393675621976226,0.0126591314239023,0.00178110959911484,2.07151019939873e-08,0.0115940449961401,0.00284081771110155,-218.094606989102
3993,0.062183005405119,0.0219358611913575,0.0400912179260891,0.0227438107692343,0.00433587706705924,0.0253864105637319,0.00217477176158817,0.0178103931597663,0.00345349443561705,4.65177178457009e-08,0.0171511907282154,0.00128131539117154,-211.523195052505
3874,0.0557046323368422,0.0122720973751361,0.0209342445167635,0.0082670512897338,0.000434820442274691,0.0202761095571562,0.00568754679715787,0.0243378523326528,0.00303621651534666,2.29086621878192e-08,0.0193323913276129,0.00395101581111555,-207.960218905949
2767,0.0491690575315441,0.0224504236459861,0.0390819951415381,0.0127380259500676,0.00283604946653097,0.0168834238800398,0.00578731217069014,0.0117729817780546,0.00436294185947557,2.59759220533075e-08,0.018590901492143,0.00185185544775461,-208.054306815165
2608,0.022260691672572,0.0420236037380953,0.0345781651443896,0.00475515748601686,0.00152390979315517,0.0193117453202333,0.00328139820742584,0.0274042834833842,0.00204149776706588,4.21952820010533e-08,0.0153900137971944,0.000254070716055499,-210.325851650105
4728,0.0797933366851807,0.0410361267250413,0.0375662003404711,0.000874464007440107,0.00366279221855621,0.0477416541665254,0.00611596577116778,0.0294734979723105,0.00434726325616098,3.59594917237194e-08,0.020382994103592,0.00200277372613319,-215.476780261495
4070,0.0387121992677828,0.0120810721825051,0.0255665896403547,0.0238500412785642,0.00366917812586639,0.0299019972875622,0.00410153057252186,0.00682350305991367,0.0077523687471714,3.99009313496437e-08,0.0187146067060404,0.00148137583603144,-211.164625293405
3943,0.0175239551118803,0.0339170761905188,0.045774092531888,0.00798267443150357,0.000621972981121502,0.0202177681542616,0.00593812042390913,0.016589976090373,0.00368976991635439,1.60342066427774e-08,0.0192913126823101,0.00172401654237441,-209.145401895489
4706,0.0807656573311021,0.0574531262528724,0.0164161486670674,0.0084448418853503,0.00187929108553537,0.0373146049352305,0.0060545932851011,0.032628546797293,0.00364510327657574,4.36904063863475e-08,0.0195148149341477,0.0027781618085124,-215.330092883752
3736,0.0604390176133847,0.0118815588894217,0.0218857900032568,0.0706995625652178,0.00200298610883555,0.0314248753933955,0.00508553155931538,0.0376639738124507,0.00491810133737023,3.93475842408325e-08,0.0192159731168515,0.00206495736458964,-213.286910089608
2650,0.0224480618327636,0.0464987082918902,0.0380504855897948,0.0185474803843352,0.00448782316946053,0.0329554410734949,0.00457041248114423,0.0178917330697228,0.00435832254183412,4.09913370664384e-08,0.0217421557798801,0.00131923665800242,-211.325201575787
3911,0.0436206806229541,0.00911458593918088,0.0148695952717125,0.02251960437022,0.00053817148762365,0.0233369823915966,0.00464176122945804,0.0299083929923248,0.00222074183060054,1.32314959842353e-08,0.0170398617470669,0.00254452043353045,-210.553599570695
2674,0.0375496330749685,0.0528537674465719,0.0109062380471703,0.0121274102073729,0.000576623927880781,0.025354121071477,0.0128310611989178,0.0206137187482201,0.00250324993680336,4.43403847009916e-08,0.0194545919450038,0.00510870653381227,-213.606643675952
4736,0.0684240017566711,0.0228581161091117,0.0101183233315646,0.00651216168636398,0.00551881921986608,0.0246081717056031,0.00313285656116385,0.00574902762916809,0.00784391380859104,1.12288543580521e-08,0.0218823273523338,0.00328761327970418,-213.539471591439
3751,0.0788430768466414,0.0167050983429534,0.00347784447005647,0.00126517353850799,0.00034367064003758,0.0174988973180804,0.00746915729330056,0.0165677385204505,0.00732266121599814,3.8024637403157e-08,0.0191013390624968,0.00118782902182753,-213.537743614627
3820,0.0420441595189686,0.00885251561653648,0.0283762407571323,0.015236531923152,0.00126333978093215,0.0149052637551434,0.00743856813064853,0.0462001913966736,0.0073178702715454,4.03693786520681e-08,0.0250032086077777,0.00250125733504828,-212.412163909768
4743,0.0271311131821048,0.0402646824597848,0.0133683947160049,0.0156204728254751,0.00521215338081817,0.0367417034414941,0.00310985183614676,0.0344764927338544,0.00299741855919364,5.16871022921823e-08,0.0140901938809603,0.000570082026755972,-213.495572111815
4765,0.0297757795967359,0.059550164514249,0.0141617874109164,0.0311712272109683,0.000735745433227855,0.0159997911121587,0.00623924846823323,0.0255962471370691,0.00586506235673305,1.42447116577397e-08,0.0176509701476078,0.000440093513894354,-209.323294729188
4238,0.0329223755270987,0.0251921473095908,0.0208076219484072,0.0141957643645371,0.000223176445756492,0.0165664561558487,0.00460096760758657,0.0326559279921483,0.0057246283112095,3.32588410361611e-08,0.0192216245952301,0.000552547419301426,-208.172002233872
2944,0.0462907964442599,0.00328293982107868,0.0149685977745735,0.00183253960262168,0.00174565833062829,0.0174484727634759,0.00584729233834518,0.0210848401827649,0.00875911519603896,1.17130541840557e-08,0.0194648963412127,0.00267048483308764,-210.060780591122
4997,0.0346956677232418,0.065836775235741,0.0203066779301416,0.038759452323695,0.000159027683454089,0.0136296278446844,0.00425950738735195,0.0345886522020634,0.00432945944306526,5.19453669915926e-08,0.0158533638975301,0.000984429922781726,-212.195829249454
3253,0.0565450793438594,0.0305995328226757,0.0210653053469672,0.00634832797188735,0.00436019143669915,0.0156647658750438,0.00210694856712123,0.00510274456838323,0.00487892130876877,4.38516935364636e-08,0.0166969701100047,0.00228294956279666,-210.932420830604
4620,0.0534455727886947,0.0109923419948987,0.0219221282554375,0.00243262005588213,0.00238166271321989,0.0361122171982179,0.00668067809135792,0.0102845823563339,0.00405066179768859,1.43350995609773e-08,0.0200725038846736,0.000972826634409398,-207.5800293443
4216,0.0566846647874942,0.0132074510461218,0.0236688812089306,0.00863289689894076,0.0027987582769244,0.0286544295073661,0.0055598055222484,0.0152260473049972,0.00410278330413026,5.64581717248592e-08,0.017534095150077,0.00124649407387119,-207.373698516302
3644,0.03576425221546,0.0637221858610254,0.0548965354380724,0.00322444283870817,0.00194972652841294,0.0329439463755629,0.00514183232817056,0.0442776404300573,0.00608867795426858,5.89563424726156e-08,0.0167618622308367,0.00113686162144932,-214.16201239098
3097,0.0372539449480067,0.0263935977848343,0.034838321866535,0.00667492380148082,0.00298886550013845,0.0172519620819183,0.00480898596613667,0.0204235962890101,0.00503596624388783,7.56700902106106e-09,0.0168296220567341,8.88938880592227e-05,-206.916748257091
3699,0.0393754452608757,0.0509580142315061,0.00653223063190745,0.015575027830288,0.00251492098222457,0.0153723516665684,0.00715819856706874,0.0197712168360064,0.00671272759637733,8.81284526585665e-09,0.0181134981451915,0.00118538479932307,-210.645714492047
4494,0.0310705502553726,0.0555027641775021,0.0472412843683569,0.0134063477281461,0.000233070088179253,0.0229905673181434,0.00598715155966467,0.0242847889941525,0.00486975660019136,2.47834736101382e-08,0.0209996562375397,0.000278518827301055,-210.202595399177
2815,0.0420859674834881,0.0100232514520896,0.0508923844913398,0.0118539087850341,0.000722524402519791,0.0264326384649799,0.00433291115339925,0.0379645381672477,0.00376347661300435,4.13629186818762e-08,0.0132240324251564,0.00147744216255304,-211.174196957712
4514,0.050804563870163,0.00725597712824633,0.0239490815541966,0.0275091428929382,0.00120398161994026,0.0259478694128884,0.004847249554601,0.0339918879529376,0.00482792676475606,2.48074157721701e-08,0.0211342485501038,0.00703732601872574,-210.030051225745
4331,0.0211984576404028,0.0276336525867776,0.01039407216919,0.0191948871910701,0.000880446399755005,0.0106484301548617,0.00544407962433286,0.0381210759104139,0.00528799396718823,5.37353214629395e-08,0.020324099152749,0.00151987073268505,-210.252414793738
4124,0.0124852421095541,0.0202213542096462,0.0294917468307319,0.0116254977859846,0.00267899454543037,0.0170445650860125,0.00624862977761132,0.00297508688405359,0.00348441461970625,1.76973626131079e-08,0.0230718154637939,0.000960093570251893,-214.829641774658
4263,0.0407833793571873,0.029422679301155,0.0625581683750788,0.0120127430759212,0.000168277300263276,0.0190979486409463,0.00718669237405052,0.0152259287527245,0.00669335635354377,1.8230330136774e-08,0.0178100051166205,0.00191042373781005,-209.738142189231
3915,0.0525616968984654,0.0335540797383556,0.00106063981874676,0.0619275688207527,0.0020741777107549,0.0124001993239175,0.00743382777669948,0.0195996838667067,0.00478868396181912,5.31231402866339e-08,0.0260119434641492,0.00839485144499382,-215.915886377825
3649,0.049862489264823,0.00599363154313927,0.0372324982899475,0.0208978551252805,0.00053731071583047,0.024586536349237,0.00768459458210347,0.00704117928775943,0.0086862218333319,4.50541288563698e-08,0.0209041379230504,0.00635770717088948,-212.02277312967
3533,0.0466210976384426,0.00714106336787553,0.068493150299218,0.0353263029939581,0.00169709690011663,0.0262148897628926,0.00367686242768228,0.0321540315164445,0.00735060661663791,5.56237084476757e-08,0.0236616697797926,0.00060166609044812,-213.598675139785
3834,0.0629069374561339,0.021213699885065,0.0262685208957691,0.00054290285191321,0.00213515557452914,0.0248474378061254,0.00495604923035842,0.00709806897937853,0.00362900882663898,4.64317971356893e-08,0.0171642647175466,0.00200520839123829,-207.797708057729
4528,0.0574326983052405,0.0139037896907811,0.0327903137100031,0.000538101294562131,0.0006195308581118,0.0147420873922578,0.00825635961121606,0.0186350577438744,0.00307902716163345,3.6705386403927e-09,0.0204261017566582,0.000768734873616995,-207.192332485613
3843,0.0616578083708657,0.0241642730387049,0.0179857346615632,0.00113936062631927,0.000439644664016207,0.0345884104122682,0.00970372316098339,0.0246850889700223,0.007019215846497,3.49078599271612e-08,0.0258536108522878,0.011593063992357,-213.607233368574
4029,0.0308552500129113,0.0318109346240282,0.0348949382325228,0.011327752971572,0.00358192987117373,0.0115712406677335,0.00626907796669042,0.0169839306028191,0.00464846333704022,5.94266519509445e-08,0.0174798138894837,0.00392531175062852,-209.58392613563
4850,0.0146529428748172,0.0527723783637495,0.0184174037560373,0.0224697484050054,0.00352809536582509,0.0258429865272937,0.00336412557352696,0.0160304653027839,0.00351997386913067,3.7904978113401e-08,0.0194192676384573,0.000464368567031109,-209.169577973675
4163,0.0250635450424243,0.081665977089275,0.0159384767169673,0.0340404013272344,0.00131995419264286,0.0213883684102613,0.00617549249199357,0.0269045936973962,0.0024912828645358,5.04490220237593e-08,0.0139398479611999,0.00207645546950385,-214.783687413279
2618,0.0485253601302581,0.00587612773682027,0.0731090749639595,0.0134688460243594,0.00143027866353824,0.0144372548866285,0.00663819875482623,0.0314234345487117,0.00410053319375856,6.08653497556133e-08,0.0165677227131761,0.00443338225365075,-210.979930460612
4527,0.0693350222487215,0.0104504354806709,0.0328239215069772,0.00705850703696215,0.00116329356063011,0.0202101820328641,0.00827839535951916,0.0255587514888644,0.00348964708389706,7.74609845558389e-09,0.0192715615208534,0.000528769638171821,-209.24900212438
3524,0.0563189022992639,0.000716501552886259,0.0195256446692771,0.00401188816235899,0.00123630321922461,0.02343390329652,0.00801128920981853,0.00899566733683253,0.00408589479345782,1.13744357812222e-08,0.0185004543411328,0.00110072454891215,-207.96796346168
3536,0.0469367854919034,0.00735006066755512,0.0683533356203211,0.0166612259088301,0.00116228037101245,0.027569782524861,0.00884273640895268,0.0244131644963072,0.00457704228237498,5.17381267144381e-08,0.0161232816622718,0.00250702070062923,-211.014271019225
4708,0.0493975920023994,0.00785605735102007,0.0312638701380135,0.00713547257124945,0.00199726340518375,0.00904288532786748,0.00470638363425723,0.0392618933432414,0.00352927408882999,5.37466673059352e-08,0.0172317115169937,0.00244622294891554,-209.055162035791
4870,0.0428944329417635,0.0455860393244849,0.070788695302123,0.0262584771338806,0.000837816464419512,0.0291377109367821,0.00909359707055249,0.00423770170056148,0.00515242975315216,2.34370154980069e-09,0.0230435275615795,0.000642332260539003,-215.590193698271
3412,0.0611878170496751,0.0534024606360237,0.00834157296697425,0.00293246375002791,0.00280515793300461,0.0166632948346643,0.00486973745109187,0.0098941018506426,0.00201960125452765,3.1645763794861e-08,0.0192462557634022,5.86393276827136e-05,-212.909261852146
2875,0.0366666072449305,0.021320217891536,0.0556044902286538,0.00687126987356329,0.00170152943027383,0.0124626737236638,0.00897707805747213,0.0133164064371155,0.00385819599083975,1.68211071395615e-08,0.0181947590645182,0.00210872705825263,-209.496609939317
3153,0.0514658381305328,0.0345360953109624,0.0314757277204146,0.017757278002224,0.000398077410647066,0.0259680979648181,0.00826163070476474,0.012278559085949,0.00699068650931903,5.8662779182378e-08,0.0222243917609555,0.00152417221448952,-209.846213505069
4920,0.0584679630437896,0.0310746603012886,0.0394456592313552,0.00155593602639564,0.000874455225521266,0.0208270134355604,0.00982932622052972,0.00898993522330965,0.0075855183328932,3.43263477190365e-08,0.0191753075507722,0.00469857042940161,-211.282804467893
2642,0.039379902056155,0.0293033298599762,0.0208534479783573,0.0066716370669734,0.00108904603079913,0.0269509458521341,0.00476531665889305,0.0164574392228343,0.00371755919496118,6.01158506959928e-08,0.0195775153599334,0.00212405941753572,-206.805740597075
3499,0.0410548240124407,0.00179930382296138,0.106407813584851,0.0146539805667814,0.00102902408932677,0.0204524504082168,0.00658941435846918,0.0568648269881643,0.00632425008681132,3.39946661736426e-09,0.0159840303171898,0.00216575678404928,-216.136615613654
2552,0.0337120699222045,0.0145413773737157,0.0199192530588917,0.0116828672023662,0.00378233657430356,0.0332812525753544,0.00500170443189729,0.0229443356502449,0.00248255372022471,1.70179598731535e-08,0.0276142737982945,0.0089899744232422,-214.260590156341
2612,0.0267002037311825,0.0626551061435984,0.0180868079880358,0.0112916645862137,0.00126652587326264,0.0332996692465238,0.00257531359257104,0.0380104240099359,0.00377180622257447,4.57845116549734e-08,0.022157344168019,0.00799826658343429,-214.059647039388
3838,0.046898257411392,0.0372675943236285,0.00653425506450625,0.017519547487472,9.51792837799644e-05,0.0420964814056597,0.00685321121912456,0.0221559658972467,0.00374935310304321,8.36023732187075e-09,0.01717333469067,0.0070466106135581,-212.453157480184
3211,0.0470825697316614,0.0223160019332894,0.0204433389103727,0.00965003577706052,0.00341427234442157,0.0247288738382319,0.00553835025380613,0.0248911107546543,0.00582250430214869,3.05042221207521e-08,0.019074285158504,0.000287237469007805,-208.319719925874
3932,0.0427999697949731,0.0167935824336495,0.00316015953436206,0.0367388491193351,0.000430945694114418,0.0407588662662531,0.00530300599240351,0.00896878503762522,0.00340650422465368,4.90894322840698e-08,0.0169397445168655,0.00423204780520041,-212.136525480371
4902,0.0515929164945454,0.00407649549904411,0.0507647253916682,0.0243419563023518,0.00222890995685226,0.0194289085250007,0.008516686668402,0.0345140174953449,0.00505742801627226,1.9924062108061e-09,0.0240784353571457,0.000873969272058508,-212.362384567965
